symbol,time,open,high,low,close,volume
HDFCBANK,2025-10-13 11:15:00,1678.1,1678.75,1673.22,1677.63,53525
HDFCBANK,2025-10-13 11:20:00,1673.79,1677.45,1672.4,1672.86,183867
HDFCBANK,2025-10-13 11:25:00,1668.41,1671.96,1668.23,1670.54,198228
HDFCBANK,2025-10-13 11:30:00,1665.48,1665.93,1664.31,1666.02,153580
HDFCBANK,2025-10-13 11:35:00,1665.47,1666.15,1660.07,1664.55,150653
HDFCBANK,2025-10-13 11:40:00,1669.57,1672.56,1666.64,1669.42,185681
HDFCBANK,2025-10-13 11:45:00,1669.64,1673.61,1667.78,1669.74,64876
HDFCBANK,2025-10-13 11:50:00,1671.52,1675.79,1670.5,1670.85,109202
HDFCBANK,2025-10-13 11:55:00,1675.09,1676.89,1662.96,1674.89,71848
HDFCBANK,2025-10-13 12:00:00,1676.45,1676.89,1671.54,1678.15,114463
HDFCBANK,2025-10-13 12:05:00,1677.02,1677.56,1675.98,1674.61,175935
HDFCBANK,2025-10-13 12:10:00,1683.4,1687.06,1681.57,1687.37,166898
HDFCBANK,2025-10-13 12:15:00,1684.96,1686.61,1683.85,1685.09,166980
HDFCBANK,2025-10-13 12:20:00,1690.93,1693.34,1687.33,1690.32,94605
HDFCBANK,2025-10-13 12:25:00,1696.3,1700.73,1696.23,1697.84,103102
HDFCBANK,2025-10-13 12:30:00,1693.23,1693.42,1688.86,1692.45,104655
HDFCBANK,2025-10-13 12:35:00,1694.82,1699.51,1690.78,1695.55,109563
HDFCBANK,2025-10-13 12:40:00,1691.62,1694.79,1686.25,1690.79,56943
HDFCBANK,2025-10-13 12:45:00,1682.34,1683.87,1677.56,1682.32,171823
HDFCBANK,2025-10-13 12:50:00,1680.69,1686.05,1679.41,1682.08,57808
HDFCBANK,2025-10-13 12:55:00,1680.45,1683.38,1678.7,1678.83,102357
HDFCBANK,2025-10-13 13:00:00,1674.7,1678.33,1670.57,1675.36,152826
HDFCBANK,2025-10-13 13:05:00,1681.78,1682.99,1673.78,1683.6,67699
HDFCBANK,2025-10-13 13:10:00,1679.75,1684.27,1677.83,1678.48,177927
HDFCBANK,2025-10-13 13:15:00,1685.97,1691.0,1684.48,1683.93,177242
HDFCBANK,2025-10-13 13:20:00,1686.17,1689.04,1684.05,1686.15,136574
HDFCBANK,2025-10-13 13:25:00,1681.85,1684.98,1679.97,1680.44,75325
HDFCBANK,2025-10-13 13:30:00,1683.19,1687.24,1682.96,1684.41,97522
HDFCBANK,2025-10-13 13:35:00,1683.3,1687.88,1680.63,1682.28,98461
HDFCBANK,2025-10-13 13:40:00,1682.06,1687.01,1677.46,1684.2,120502
HDFCBANK,2025-10-13 13:45:00,1688.01,1689.46,1681.32,1686.23,82504
HDFCBANK,2025-10-13 13:50:00,1693.51,1700.97,1687.46,1692.34,169883
HDFCBANK,2025-10-13 13:55:00,1693.18,1695.5,1692.55,1692.07,78492
HDFCBANK,2025-10-13 14:00:00,1694.64,1697.25,1692.14,1696.6,187052
HDFCBANK,2025-10-13 14:05:00,1696.17,1696.92,1690.08,1694.16,72172
HDFCBANK,2025-10-13 14:10:00,1699.52,1699.74,1698.56,1698.27,168997
HDFCBANK,2025-10-13 14:15:00,1706.8,1711.09,1703.4,1706.67,197108
HDFCBANK,2025-10-13 14:20:00,1705.77,1713.46,1704.28,1703.14,194548
HDFCBANK,2025-10-13 14:25:00,1704.9,1706.58,1704.05,1705.56,85334
HDFCBANK,2025-10-13 14:30:00,1706.79,1709.21,1705.47,1707.35,137281
HDFCBANK,2025-10-13 14:35:00,1703.57,1703.89,1699.3,1701.58,104075
HDFCBANK,2025-10-13 14:40:00,1700.85,1705.64,1699.79,1700.54,157605
HDFCBANK,2025-10-13 14:45:00,1704.09,1705.46,1700.72,1703.53,103138
HDFCBANK,2025-10-13 14:50:00,1704.15,1705.92,1696.52,1704.18,142729
HDFCBANK,2025-10-13 14:55:00,1703.4,1706.76,1695.31,1701.79,64161
HDFCBANK,2025-10-13 15:00:00,1702.02,1703.19,1700.43,1705.45,114774
HDFCBANK,2025-10-13 15:05:00,1704.53,1706.45,1697.86,1703.26,87059
HDFCBANK,2025-10-13 15:10:00,1703.63,1704.42,1700.86,1701.88,151905
HDFCBANK,2025-10-13 15:15:00,1705.21,1706.14,1702.25,1705.71,72565
HDFCBANK,2025-10-13 15:20:00,1707.07,1708.17,1703.41,1706.69,115759
HDFCBANK,2025-10-13 15:25:00,1707.83,1708.32,1705.27,1709.98,109426
HDFCBANK,2025-10-13 15:30:00,1707.09,1707.7,1701.61,1708.77,100595
HDFCBANK,2025-10-14 09:15:00,1703.96,1717.41,1702.05,1705.26,157394
HDFCBANK,2025-10-14 09:20:00,1708.85,1712.74,1707.79,1706.75,83863
HDFCBANK,2025-10-14 09:25:00,1708.55,1714.96,1706.26,1709.99,178626
HDFCBANK,2025-10-14 09:30:00,1716.11,1717.51,1715.84,1718.36,172132
HDFCBANK,2025-10-14 09:35:00,1707.58,1711.24,1707.46,1707.05,181942
HDFCBANK,2025-10-14 09:40:00,1705.41,1706.76,1702.53,1704.27,139265
HDFCBANK,2025-10-14 09:45:00,1710.27,1713.65,1707.29,1711.45,92624
HDFCBANK,2025-10-14 09:50:00,1704.25,1707.41,1700.33,1705.7,197467
HDFCBANK,2025-10-14 09:55:00,1703.99,1707.24,1702.26,1705.32,106265
HDFCBANK,2025-10-14 10:00:00,1698.93,1700.66,1695.15,1697.72,89333
HDFCBANK,2025-10-14 10:05:00,1700.98,1704.0,1697.63,1700.21,53672
HDFCBANK,2025-10-14 10:10:00,1698.9,1701.88,1696.7,1696.69,190527
HDFCBANK,2025-10-14 10:15:00,1694.6,1697.49,1693.37,1694.04,168949
HDFCBANK,2025-10-14 10:20:00,1695.31,1697.28,1694.38,1692.72,125357
HDFCBANK,2025-10-14 10:25:00,1691.86,1692.39,1689.39,1694.38,131919
HDFCBANK,2025-10-14 10:30:00,1691.97,1692.27,1691.8,1693.96,76222
HDFCBANK,2025-10-14 10:35:00,1691.86,1692.23,1686.22,1688.56,187739
HDFCBANK,2025-10-14 10:40:00,1692.82,1693.6,1689.75,1693.61,115058
HDFCBANK,2025-10-14 10:45:00,1692.15,1696.3,1690.28,1692.84,88944
HDFCBANK,2025-10-14 10:50:00,1687.29,1696.05,1684.88,1687.61,155470
HDFCBANK,2025-10-14 10:55:00,1689.75,1692.55,1688.3,1692.1,85431
HDFCBANK,2025-10-14 11:00:00,1693.01,1697.28,1686.2,1694.14,177226
HDFCBANK,2025-10-14 11:05:00,1689.7,1690.31,1689.43,1691.6,154037
HDFCBANK,2025-10-14 11:10:00,1686.29,1687.42,1684.72,1684.04,103476
HDFCBANK,2025-10-14 11:15:00,1690.64,1694.75,1687.87,1686.99,149380
HDFCBANK,2025-10-14 11:20:00,1690.16,1693.66,1688.47,1686.31,168090
HDFCBANK,2025-10-14 11:25:00,1688.57,1688.73,1684.21,1685.3,79779
HDFCBANK,2025-10-14 11:30:00,1698.39,1700.3,1697.28,1697.64,176799
HDFCBANK,2025-10-14 11:35:00,1697.59,1699.02,1695.15,1696.04,161199
HDFCBANK,2025-10-14 11:40:00,1700.63,1703.19,1697.26,1699.1,175383
HDFCBANK,2025-10-14 11:45:00,1697.84,1700.11,1696.39,1695.48,172904
HDFCBANK,2025-10-14 11:50:00,1699.79,1702.55,1697.79,1698.75,75626
HDFCBANK,2025-10-14 11:55:00,1700.39,1701.68,1697.89,1701.85,173641
HDFCBANK,2025-10-14 12:00:00,1705.58,1710.64,1705.15,1708.32,100258
HDFCBANK,2025-10-14 12:05:00,1695.86,1696.75,1694.29,1695.07,126723
HDFCBANK,2025-10-14 12:10:00,1697.25,1698.87,1693.3,1697.45,52779
HDFCBANK,2025-10-14 12:15:00,1699.19,1702.79,1698.52,1697.25,90111
HDFCBANK,2025-10-14 12:20:00,1702.4,1705.21,1701.19,1703.88,171438
HDFCBANK,2025-10-14 12:25:00,1696.97,1697.54,1694.47,1696.48,188694
HDFCBANK,2025-10-14 12:30:00,1691.45,1695.04,1687.94,1692.61,120719
HDFCBANK,2025-10-14 12:35:00,1696.54,1699.39,1695.21,1694.71,168185
HDFCBANK,2025-10-14 12:40:00,1692.64,1698.49,1691.96,1692.77,175758
HDFCBANK,2025-10-14 12:45:00,1687.51,1690.9,1683.19,1687.49,149115
HDFCBANK,2025-10-14 12:50:00,1688.7,1689.22,1686.92,1688.76,95868
HDFCBANK,2025-10-14 12:55:00,1689.7,1691.56,1684.77,1690.56,164264
HDFCBANK,2025-10-14 13:00:00,1686.57,1688.08,1683.54,1688.8,179557
HDFCBANK,2025-10-14 13:05:00,1683.13,1690.2,1680.74,1680.82,197891
HDFCBANK,2025-10-14 13:10:00,1684.95,1689.25,1684.3,1686.57,164597
HDFCBANK,2025-10-14 13:15:00,1691.33,1696.48,1690.85,1689.18,198367
HDFCBANK,2025-10-14 13:20:00,1695.12,1696.06,1692.74,1694.72,198247
HDFCBANK,2025-10-14 13:25:00,1690.35,1694.74,1690.1,1689.47,71032
HDFCBANK,2025-10-14 13:30:00,1695.95,1701.99,1692.22,1698.34,196701
HDFCBANK,2025-10-14 13:35:00,1703.36,1707.44,1703.18,1705.65,94978
HDFCBANK,2025-10-14 13:40:00,1705.33,1712.5,1702.97,1706.42,59913
HDFCBANK,2025-10-14 13:45:00,1704.92,1705.36,1700.97,1704.88,117705
HDFCBANK,2025-10-14 13:50:00,1704.3,1704.42,1704.23,1701.97,70255
HDFCBANK,2025-10-14 13:55:00,1706.42,1709.63,1703.1,1705.77,168351
HDFCBANK,2025-10-14 14:00:00,1706.76,1709.2,1703.28,1706.51,121656
HDFCBANK,2025-10-14 14:05:00,1711.46,1714.02,1706.73,1709.92,73202
HDFCBANK,2025-10-14 14:10:00,1714.37,1717.22,1704.18,1712.87,75504
HDFCBANK,2025-10-14 14:15:00,1719.0,1721.75,1718.32,1719.16,197163
HDFCBANK,2025-10-14 14:20:00,1719.67,1722.71,1715.39,1721.12,123679
HDFCBANK,2025-10-14 14:25:00,1714.77,1718.1,1713.72,1714.04,153182
HDFCBANK,2025-10-14 14:30:00,1710.92,1713.27,1708.04,1710.18,59590
HDFCBANK,2025-10-14 14:35:00,1707.54,1715.54,1706.27,1706.6,57913
HDFCBANK,2025-10-14 14:40:00,1711.57,1714.74,1710.23,1713.41,141314
HDFCBANK,2025-10-14 14:45:00,1714.23,1716.68,1713.13,1711.35,187243
HDFCBANK,2025-10-14 14:50:00,1712.06,1714.56,1705.69,1710.96,58392
HDFCBANK,2025-10-14 14:55:00,1706.82,1707.51,1702.57,1706.15,65006
HDFCBANK,2025-10-14 15:00:00,1703.42,1706.31,1699.62,1702.35,75712
HDFCBANK,2025-10-14 15:05:00,1701.29,1704.48,1699.33,1704.6,79791
HDFCBANK,2025-10-14 15:10:00,1702.45,1703.94,1701.97,1702.27,177089
HDFCBANK,2025-10-14 15:15:00,1701.91,1709.09,1697.22,1702.73,118106
HDFCBANK,2025-10-14 15:20:00,1698.69,1702.68,1696.15,1696.73,150659
HDFCBANK,2025-10-14 15:25:00,1694.5,1696.94,1692.01,1689.93,163757
HDFCBANK,2025-10-14 15:30:00,1688.97,1689.6,1683.37,1687.36,185828
HDFCBANK,2025-10-15 09:15:00,1694.14,1698.86,1694.08,1695.14,124318
HDFCBANK,2025-10-15 09:20:00,1695.13,1696.06,1694.69,1696.53,154894
HDFCBANK,2025-10-15 09:25:00,1694.84,1700.85,1687.17,1694.99,192641
HDFCBANK,2025-10-15 09:30:00,1692.6,1694.69,1687.49,1692.29,139395
HDFCBANK,2025-10-15 09:35:00,1690.85,1694.25,1689.47,1692.4,181072
HDFCBANK,2025-10-15 09:40:00,1694.05,1697.3,1692.7,1693.19,193155
HDFCBANK,2025-10-15 09:45:00,1695.48,1701.66,1690.37,1695.4,166817
HDFCBANK,2025-10-15 09:50:00,1699.85,1702.2,1699.74,1701.5,141138
HDFCBANK,2025-10-15 09:55:00,1699.91,1703.67,1699.42,1701.81,152996
HDFCBANK,2025-10-15 10:00:00,1702.23,1702.92,1701.36,1699.03,134424
HDFCBANK,2025-10-15 10:05:00,1704.2,1707.02,1703.27,1708.18,121448
HDFCBANK,2025-10-15 10:10:00,1701.66,1703.76,1700.03,1702.08,86928
HDFCBANK,2025-10-15 10:15:00,1702.98,1703.55,1702.12,1703.89,82156
HDFCBANK,2025-10-15 10:20:00,1701.23,1705.63,1696.41,1698.65,118211
HDFCBANK,2025-10-15 10:25:00,1701.52,1705.48,1700.79,1699.72,60890
HDFCBANK,2025-10-15 10:30:00,1697.38,1698.47,1693.62,1694.91,70937
HDFCBANK,2025-10-15 10:35:00,1697.67,1699.78,1695.84,1699.25,64436
HDFCBANK,2025-10-15 10:40:00,1694.27,1694.87,1692.88,1693.71,96296
HDFCBANK,2025-10-15 10:45:00,1687.97,1692.51,1684.06,1688.37,163695
HDFCBANK,2025-10-15 10:50:00,1684.71,1687.68,1682.03,1683.74,72984
HDFCBANK,2025-10-15 10:55:00,1683.85,1684.91,1682.74,1685.45,91402
HDFCBANK,2025-10-15 11:00:00,1681.4,1687.11,1680.55,1680.19,148933
HDFCBANK,2025-10-15 11:05:00,1678.97,1681.09,1676.42,1680.09,51670
HDFCBANK,2025-10-15 11:10:00,1671.93,1672.54,1666.85,1670.21,176552
HDFCBANK,2025-10-15 11:15:00,1678.08,1678.08,1676.97,1679.92,60584
HDFCBANK,2025-10-15 11:20:00,1679.26,1683.46,1678.59,1682.35,52658
HDFCBANK,2025-10-15 11:25:00,1679.61,1683.54,1677.58,1677.2,84872
HDFCBANK,2025-10-15 11:30:00,1678.02,1684.03,1674.08,1676.03,185158
HDFCBANK,2025-10-15 11:35:00,1681.69,1683.79,1681.31,1680.12,192153
HDFCBANK,2025-10-15 11:40:00,1682.49,1687.58,1682.36,1680.95,139880
HDFCBANK,2025-10-15 11:45:00,1683.72,1686.05,1682.73,1683.34,186298
HDFCBANK,2025-10-15 11:50:00,1686.72,1690.6,1683.22,1689.86,170545
HDFCBANK,2025-10-15 11:55:00,1689.04,1691.48,1687.43,1688.34,59332
HDFCBANK,2025-10-15 12:00:00,1690.86,1691.21,1690.71,1690.09,104884
HDFCBANK,2025-10-15 12:05:00,1690.95,1694.49,1687.57,1689.2,56405
HDFCBANK,2025-10-15 12:10:00,1692.35,1696.89,1689.05,1693.47,119599
HDFCBANK,2025-10-15 12:15:00,1690.89,1692.22,1690.0,1691.45,139381
HDFCBANK,2025-10-15 12:20:00,1693.0,1694.63,1691.92,1693.44,62262
HDFCBANK,2025-10-15 12:25:00,1691.34,1693.13,1689.44,1691.34,82307
HDFCBANK,2025-10-15 12:30:00,1691.08,1698.54,1687.13,1693.23,50798
HDFCBANK,2025-10-15 12:35:00,1696.09,1701.4,1693.71,1695.64,88000
HDFCBANK,2025-10-15 12:40:00,1699.65,1703.84,1698.27,1696.44,111087
HDFCBANK,2025-10-15 12:45:00,1696.15,1697.13,1694.26,1698.79,116908
HDFCBANK,2025-10-15 12:50:00,1697.12,1700.37,1696.88,1696.25,80230
HDFCBANK,2025-10-15 12:55:00,1692.08,1692.82,1689.8,1690.95,50006
HDFCBANK,2025-10-15 13:00:00,1690.11,1692.65,1688.95,1687.89,178338
HDFCBANK,2025-10-15 13:05:00,1692.15,1693.04,1689.33,1691.07,81423
HDFCBANK,2025-10-15 13:10:00,1689.66,1691.04,1687.39,1690.94,169077
HDFCBANK,2025-10-15 13:15:00,1691.44,1693.66,1689.58,1692.47,181296
HDFCBANK,2025-10-15 13:20:00,1691.66,1694.09,1691.64,1692.1,171997
HDFCBANK,2025-10-15 13:25:00,1689.25,1691.25,1686.97,1686.66,162047
HDFCBANK,2025-10-15 13:30:00,1692.35,1694.47,1688.07,1692.48,102742
HDFCBANK,2025-10-15 13:35:00,1692.19,1699.13,1689.15,1694.18,104461
HDFCBANK,2025-10-15 13:40:00,1700.95,1706.62,1699.71,1700.23,131624
HDFCBANK,2025-10-15 13:45:00,1705.43,1709.98,1703.3,1705.3,165959
HDFCBANK,2025-10-15 13:50:00,1705.27,1708.76,1702.18,1704.48,194634
HDFCBANK,2025-10-15 13:55:00,1709.07,1709.27,1706.59,1707.93,97579
HDFCBANK,2025-10-15 14:00:00,1710.71,1712.44,1707.28,1709.77,175533
HDFCBANK,2025-10-15 14:05:00,1714.42,1715.28,1709.31,1713.39,135400
HDFCBANK,2025-10-15 14:10:00,1720.98,1724.92,1719.23,1720.15,178401
HDFCBANK,2025-10-15 14:15:00,1724.28,1724.56,1723.91,1728.06,159137
HDFCBANK,2025-10-15 14:20:00,1723.05,1727.11,1719.39,1721.78,118614
HDFCBANK,2025-10-15 14:25:00,1720.83,1725.89,1715.57,1719.41,155521
HDFCBANK,2025-10-15 14:30:00,1723.89,1729.69,1720.38,1723.13,53288
HDFCBANK,2025-10-15 14:35:00,1723.8,1723.99,1715.27,1723.45,107954
HDFCBANK,2025-10-15 14:40:00,1723.89,1727.06,1720.14,1724.92,161864
HDFCBANK,2025-10-15 14:45:00,1724.22,1724.88,1723.47,1725.09,84937
HDFCBANK,2025-10-15 14:50:00,1725.29,1728.84,1724.97,1724.48,189849
HDFCBANK,2025-10-15 14:55:00,1720.36,1721.31,1716.0,1720.8,190651
HDFCBANK,2025-10-15 15:00:00,1721.1,1721.33,1718.24,1719.9,66099
HDFCBANK,2025-10-15 15:05:00,1717.52,1719.35,1716.55,1720.3,124251
HDFCBANK,2025-10-15 15:10:00,1713.5,1719.25,1711.03,1711.94,145396
HDFCBANK,2025-10-15 15:15:00,1714.68,1718.62,1714.29,1715.91,181970
HDFCBANK,2025-10-15 15:20:00,1715.49,1716.68,1712.09,1717.05,72697
HDFCBANK,2025-10-15 15:25:00,1710.71,1711.92,1709.32,1710.3,144853
HDFCBANK,2025-10-15 15:30:00,1708.91,1713.96,1708.89,1709.63,107213
HDFCBANK,2025-10-16 09:15:00,1713.84,1714.04,1710.33,1715.64,103245
HDFCBANK,2025-10-16 09:20:00,1707.21,1710.6,1704.76,1709.77,78076
HDFCBANK,2025-10-16 09:25:00,1705.47,1709.9,1702.82,1706.16,80315
HDFCBANK,2025-10-16 09:30:00,1705.79,1708.07,1703.77,1704.05,143171
HDFCBANK,2025-10-16 09:35:00,1710.63,1713.48,1709.01,1710.3,152756
HDFCBANK,2025-10-16 09:40:00,1713.01,1714.24,1705.84,1709.39,126789
HDFCBANK,2025-10-16 09:45:00,1718.99,1723.71,1714.21,1720.39,126459
HDFCBANK,2025-10-16 09:50:00,1719.38,1728.43,1712.52,1719.82,184989
HDFCBANK,2025-10-16 09:55:00,1716.56,1724.35,1712.07,1715.7,63938
HDFCBANK,2025-10-16 10:00:00,1722.3,1725.49,1717.92,1723.09,194254
HDFCBANK,2025-10-16 10:05:00,1718.77,1719.86,1718.14,1715.95,92723
HDFCBANK,2025-10-16 10:10:00,1714.39,1720.11,1710.27,1712.53,60455
HDFCBANK,2025-10-16 10:15:00,1715.55,1716.68,1711.24,1715.75,198737
HDFCBANK,2025-10-16 10:20:00,1710.96,1719.69,1708.49,1711.67,92991
HDFCBANK,2025-10-16 10:25:00,1707.2,1708.03,1706.12,1706.32,172084
HDFCBANK,2025-10-16 10:30:00,1705.96,1709.4,1705.95,1706.68,108905
HDFCBANK,2025-10-16 10:35:00,1704.5,1705.19,1703.73,1705.28,188317
HDFCBANK,2025-10-16 10:40:00,1701.35,1701.45,1697.24,1701.26,90243
HDFCBANK,2025-10-16 10:45:00,1698.2,1698.72,1697.43,1699.74,113963
HDFCBANK,2025-10-16 10:50:00,1695.77,1696.06,1691.7,1694.24,67944
HDFCBANK,2025-10-16 10:55:00,1697.17,1701.43,1695.98,1695.42,107291
HDFCBANK,2025-10-16 11:00:00,1701.41,1703.4,1696.11,1701.99,68595
HDFCBANK,2025-10-16 11:05:00,1697.75,1700.48,1694.83,1696.65,135905
HDFCBANK,2025-10-16 11:10:00,1701.02,1702.24,1694.86,1701.64,72616
HDFCBANK,2025-10-16 11:15:00,1703.08,1707.79,1698.96,1702.46,126573
HDFCBANK,2025-10-16 11:20:00,1699.75,1701.23,1698.78,1700.89,177647
HDFCBANK,2025-10-16 11:25:00,1698.47,1705.5,1698.38,1697.84,108260
HDFCBANK,2025-10-16 11:30:00,1697.51,1700.35,1689.28,1696.46,94924
HDFCBANK,2025-10-16 11:35:00,1700.17,1701.1,1696.46,1699.37,80029
HDFCBANK,2025-10-16 11:40:00,1697.33,1700.49,1696.14,1695.52,189662
HDFCBANK,2025-10-16 11:45:00,1694.43,1699.71,1694.0,1694.17,50834
HDFCBANK,2025-10-16 11:50:00,1699.38,1702.77,1696.18,1700.77,60444
HDFCBANK,2025-10-16 11:55:00,1696.5,1697.71,1693.71,1693.41,198468
HDFCBANK,2025-10-16 12:00:00,1699.31,1703.3,1695.25,1701.81,69887
HDFCBANK,2025-10-16 12:05:00,1697.15,1697.66,1696.08,1696.15,112171
HDFCBANK,2025-10-16 12:10:00,1700.66,1702.48,1699.17,1701.7,83059
HDFCBANK,2025-10-16 12:15:00,1697.01,1698.95,1695.44,1694.04,188110
HDFCBANK,2025-10-16 12:20:00,1695.03,1699.17,1693.0,1696.35,83919
HDFCBANK,2025-10-16 12:25:00,1695.68,1697.18,1695.37,1695.15,174588
HDFCBANK,2025-10-16 12:30:00,1697.36,1699.03,1695.07,1698.24,189696
HDFCBANK,2025-10-16 12:35:00,1697.07,1698.78,1694.13,1696.63,123264
HDFCBANK,2025-10-16 12:40:00,1696.57,1697.75,1696.16,1696.05,72963
HDFCBANK,2025-10-16 12:45:00,1699.86,1703.07,1696.73,1699.99,70552
HDFCBANK,2025-10-16 12:50:00,1696.42,1698.71,1696.15,1694.91,58876
HDFCBANK,2025-10-16 12:55:00,1697.35,1697.58,1686.31,1695.3,78932
HDFCBANK,2025-10-16 13:00:00,1695.52,1699.37,1694.71,1695.23,100187
HDFCBANK,2025-10-16 13:05:00,1697.58,1702.49,1695.71,1697.63,98845
HDFCBANK,2025-10-16 13:10:00,1695.32,1696.22,1694.89,1693.95,121975
HDFCBANK,2025-10-16 13:15:00,1694.6,1698.07,1693.8,1696.6,132987
HDFCBANK,2025-10-16 13:20:00,1695.37,1698.81,1690.23,1693.87,55052
HDFCBANK,2025-10-16 13:25:00,1698.61,1699.75,1695.84,1700.54,115206
HDFCBANK,2025-10-16 13:30:00,1696.15,1700.45,1695.45,1696.86,178202
HDFCBANK,2025-10-16 13:35:00,1705.1,1709.4,1703.08,1701.9,65294
HDFCBANK,2025-10-16 13:40:00,1701.82,1703.38,1701.36,1701.07,199244
HDFCBANK,2025-10-16 13:45:00,1695.55,1704.55,1689.92,1696.84,85279
HDFCBANK,2025-10-16 13:50:00,1690.41,1693.07,1689.47,1692.14,144722
HDFCBANK,2025-10-16 13:55:00,1693.18,1696.41,1688.44,1693.71,62166
HDFCBANK,2025-10-16 14:00:00,1692.17,1699.1,1689.54,1694.77,162870
HDFCBANK,2025-10-16 14:05:00,1685.37,1690.96,1684.21,1686.2,78977
HDFCBANK,2025-10-16 14:10:00,1682.45,1686.8,1676.98,1680.76,146588
HDFCBANK,2025-10-16 14:15:00,1682.29,1684.95,1681.35,1681.63,73138
HDFCBANK,2025-10-16 14:20:00,1688.64,1689.65,1685.66,1689.32,89285
HDFCBANK,2025-10-16 14:25:00,1683.64,1683.83,1677.79,1683.53,197333
HDFCBANK,2025-10-16 14:30:00,1684.76,1688.78,1684.23,1686.71,104276
HDFCBANK,2025-10-16 14:35:00,1684.44,1686.65,1680.89,1685.63,189988
HDFCBANK,2025-10-16 14:40:00,1687.07,1692.51,1686.29,1684.53,187808
HDFCBANK,2025-10-16 14:45:00,1689.22,1691.73,1687.42,1686.02,85919
HDFCBANK,2025-10-16 14:50:00,1691.92,1693.41,1685.44,1690.88,133019
HDFCBANK,2025-10-16 14:55:00,1692.32,1695.32,1690.88,1690.79,75100
HDFCBANK,2025-10-16 15:00:00,1697.57,1699.42,1695.63,1697.26,179181
HDFCBANK,2025-10-16 15:05:00,1703.04,1707.52,1702.91,1703.55,80522
HDFCBANK,2025-10-16 15:10:00,1702.11,1703.52,1701.86,1700.17,73630
HDFCBANK,2025-10-16 15:15:00,1701.43,1703.92,1699.34,1698.17,180855
HDFCBANK,2025-10-16 15:20:00,1699.75,1702.8,1697.82,1697.9,128257
HDFCBANK,2025-10-16 15:25:00,1694.68,1696.53,1693.28,1689.74,80475
HDFCBANK,2025-10-16 15:30:00,1692.62,1695.2,1691.27,1693.73,148636
HDFCBANK,2025-10-17 09:15:00,1690.26,1696.71,1689.9,1690.05,112966
HDFCBANK,2025-10-17 09:20:00,1691.4,1695.29,1689.35,1693.1,150896
HDFCBANK,2025-10-17 09:25:00,1692.15,1692.94,1691.41,1692.84,125937
HDFCBANK,2025-10-17 09:30:00,1692.63,1694.52,1690.1,1695.81,104921
HDFCBANK,2025-10-17 09:35:00,1694.17,1700.8,1692.66,1697.2,85704
HDFCBANK,2025-10-17 09:40:00,1697.2,1698.79,1691.58,1695.96,118225
HDFCBANK,2025-10-17 09:45:00,1694.07,1697.23,1691.72,1693.4,105797
HDFCBANK,2025-10-17 09:50:00,1695.71,1699.1,1695.62,1695.39,185006
HDFCBANK,2025-10-17 09:55:00,1695.47,1696.84,1694.35,1693.6,73566
HDFCBANK,2025-10-17 10:00:00,1696.24,1699.71,1694.77,1696.43,173580
HDFCBANK,2025-10-17 10:05:00,1697.83,1700.6,1694.51,1697.1,54561
HDFCBANK,2025-10-17 10:10:00,1700.45,1700.79,1693.31,1700.31,55172
HDFCBANK,2025-10-17 10:15:00,1694.69,1699.39,1693.86,1695.36,82730
